ID_src,ID_dst,dist
NH0180,NH0193,15.686527046670504
NH0209,NH0180,16.06887177113056
NH0180,NH0215,16.78243397846068
NH0215,NH0180,16.78243397846068
NH0180,NH0217,9.807172078277333
NH0180,NH0219,5.102412534014269
NH0219,NH0180,5.102412534014269
NH0181,NH0204,9.284863683995244
NH0204,NH0181,9.284863683995244
NH0188,NH0182,16.372431304123793
NH0191,NH0182,17.633799108991983
NH0210,NH0182,13.888268291327948
NH0253,NH0182,3.1915516088929046
NH0255,NH0182,13.86384975805769
NH0188,NH0183,13.721961025817889
NH0191,NH0183,8.187350672453649
NH0199,NH0183,11.676482328740548
NH0183,NH0210,18.83741591149626
NH0213,NH0183,15.229304742678815
NH0183,NH0214,14.304523510762891
NH0214,NH0183,14.304523510762891
NH0183,NH0216,10.891886649229134
NH0204,NH0184,17.705109706649008
NH0184,NH0211,18.39727228001314
NH0185,NH0195,11.217913369750073
NH0185,NH0220,19.801747475093816
NH0185,NH0221,19.239214014689008
NH0186,NH0198,8.39619627965278
NH0207,NH0187,18.376757094947266
NH0187,NH0208,17.235729387826133
NH0187,NH0218,13.107945527817943
NH0187,NH0243,8.237363894991004
VT0110,NH0187,15.585010111955519
VT0197,NH0187,14.385675186095177
NH0188,NH0191,12.277813162075176
NH0199,NH0188,5.7579433545647385
NH0210,NH0188,19.56715045218926
NH0188,NH0241,17.488943704824177
NH0188,NH0253,17.851355474069656
NH0230,NH0190,19.735871925543588
NH0191,NH0199,13.88308452808129
NH0191,NH0210,10.85423234036645
NH0210,NH0191,10.85423234036645
NH0191,NH0214,10.258540070719862
NH0214,NH0191,10.258540070719862
NH0191,NH0216,8.831102661259795
NH0219,NH0193,18.787697685638587
NH0194,NH0204,17.689585973357666
NH0194,NH0209,6.389185662133593
NH0209,NH0194,6.389185662133593
NH0194,NH0215,10.996634120095838
NH0215,NH0194,10.996634120095838
NH0217,NH0194,13.780512960745
NH0195,VT0173,19.723847693713562
VT0173,NH0195,19.723847693713562
NH0196,NH0197,14.092622756067392
NH0196,NH0207,17.110724567413012
NH0207,NH0196,17.110724567413012
NH0196,NH0242,10.381906515693952
NH0242,NH0196,10.381906515693952
NH0254,NH0196,6.29570258961003
NH0197,NH0202,18.929660911985152
NH0197,NH0242,19.466854380320452
NH0242,NH0197,19.466854380320452
NH0197,NH0254,8.29194131471073
NH0254,NH0197,8.29194131471073
NH0198,NH0238,19.303772011237506
NH0239,NH0198,16.545528870266626
NH0199,NH0213,15.817357533984984
NH0199,NH0241,12.44760414195134
NH0241,NH0199,12.44760414195134
NH0202,NH0200,13.781283179639733
NH0200,NH0251,17.113321008245624
NH0256,NH0200,16.731383181362244
NH0202,NH0251,9.500577202125427
NH0256,NH0202,9.29606907802273
NH0205,NH0246,7.826058220784033
NH0246,NH0205,7.826058220784033
NH0205,NH0247,12.524101819984944
NH0206,NH0232,17.238942386951567
NH0206,NH0237,14.89363420046984
NH0207,NH0208,17.36767274197637
NH0207,NH0224,19.13234415586815
NH0224,NH0207,19.13234415586815
NH0207,NH0242,7.931316449162907
NH0254,NH0207,19.725488816966138
NH0209,NH0215,10.131983257644956
NH0209,NH0217,9.26906498024845
NH0217,NH0209,9.26906498024845
NH0209,NH0219,18.092944582156903
NH0214,NH0210,10.875252542394195
NH0216,NH0210,13.201032402962195
NH0210,NH0253,17.014457287163324
NH0212,NH0224,6.097611382533642
NH0224,NH0212,6.097611382533642
NH0212,NH0240,18.501431218356906
NH0248,NH0212,16.44902348503386
NH0213,NH0241,12.641546403302552
NH0241,NH0213,12.641546403302552
NH0214,NH0216,3.844679967464265
NH0216,NH0214,3.844679967464265
NH0217,NH0215,7.039955849840402
NH0219,NH0215,15.729658470691206
NH0219,NH0217,9.697674069715019
NH0243,NH0218,5.612921752207124
NH0218,VT0110,2.5860473446523367
NH0218,VT0139,16.477311336281204
NH0218,VT0152,19.588752207130117
VT0155,NH0218,14.021916597110593
NH0218,VT0197,5.928523156423718
VT0198,NH0218,12.232841270578495
NH0244,NH0219,17.607163621559035
NH0220,NH0221,6.418050919674062
NH0221,NH0220,6.418050919674062
NH0222,NH0220,13.449120336695465
NH0220,NH0223,13.128627756009498
NH0220,VT0009,16.286308518265503
VT0009,NH0220,16.286308518265503
NH0220,VT0010,12.620880450181385
NH0220,VT0018,18.98588147950809
NH0220,VT0066,14.221102093295658
VT0066,NH0220,14.221102093295658
VT0103,NH0220,7.980889712060875
NH0220,VT0104,0.8753396879787806
VT0104,NH0220,0.8753396879787806
VT0136,NH0220,9.181233565450182
NH0220,VT0213,17.669085134196504
NH0222,NH0221,7.040216287645813
NH0223,NH0221,7.216537272456144
VT0010,NH0221,19.036928562617003
VT0018,NH0221,13.868321288763646
NH0221,VT0066,18.7239752358451
NH0221,VT0103,2.8783966565288375
VT0103,NH0221,2.8783966565288375
NH0221,VT0104,6.9098209751239485
VT0136,NH0221,13.82541475442118
VT0213,NH0221,16.04453711051372
NH0223,NH0222,4.361471981402496
NH0222,NH0249,17.495546920100683
NH0249,NH0222,17.495546920100683
NH0222,VT0018,10.63593570755644
NH0222,VT0058,17.849240241263026
NH0222,VT0103,6.712294304921535
NH0222,VT0104,13.94790467237524
NH0222,VT0213,17.57166930094901
NH0223,NH0249,15.53725219984938
NH0249,NH0223,15.53725219984938
NH0223,VT0018,7.034812474261608
NH0223,VT0058,15.740042309307963
VT0058,NH0223,15.740042309307963
NH0223,VT0103,5.172270077668574
NH0223,VT0104,13.372913989920974
NH0223,VT0136,18.112365708872215
NH0223,VT0213,13.273377353089767
NH0224,NH0240,13.903885906629629
NH0224,NH0242,19.810641278710285
NH0242,NH0224,19.810641278710285
NH0224,NH0248,11.820342772034309
NH0248,NH0224,11.820342772034309
NH0240,NH0231,17.485408136873453
NH0231,NH0248,17.36606396265531
NH0244,NH0237,19.0650384666375
VT0129,NH0237,15.82382694460088
VT0147,NH0237,18.351988539555407
NH0238,NH0239,4.458167866631108
NH0239,NH0238,4.458167866631108
NH0240,NH0248,2.089865871602049
NH0248,NH0240,2.089865871602049
NH0254,NH0242,11.868929846070545
VT0110,NH0243,7.747662817917684
VT0155,NH0243,13.853042583372412
NH0243,VT0197,9.624418211717236
VT0198,NH0243,17.178962526650256
VT0129,NH0244,17.596741041127363
NH0244,VT0180,16.60842413037857
VT0018,NH0249,9.799145169729307
VT0058,NH0249,0.7079961949142983
VT0152,NH0249,19.688536708320434
VT0155,NH0249,12.09790875154266
VT0157,NH0249,10.142104366001755
NH0249,VT0213,18.895477501532515
NH0249,VT0217,17.545382567269385
VT0217,NH0249,17.545382567269385
NH0249,VT0218,10.088715481992894
VT0218,NH0249,10.088715481992894
NH0251,NH0256,0.38253054946359255
NH0255,NH0253,12.53976872969073
NJ0002,NJ0001,19.182920197368734
NJ0004,NJ0001,17.089278679573077
NJ0001,NJ0006,17.296923473557516
NJ0006,NJ0001,17.296923473557516
NJ0003,NJ0002,9.865369813644019
NJ0004,NJ0002,9.950908793171463
NJ0002,NJ0005,11.172065334418972
NJ0005,NJ0002,11.172065334418972
NJ0002,NJ0006,8.149692676602896
NJ0002,NJ0102,18.929276990639785
NJ0102,NJ0002,18.929276990639785
NJ0002,NJ9009,18.755161710939134
NJ0004,NJ0003,12.260295739583254
NJ0003,NJ0005,7.207297859452051
NJ0005,NJ0003,7.207297859452051
NJ0006,NJ0003,11.02505807657051
NJ0102,NJ0003,17.214900834908654
NJ0004,NJ0005,6.798866744854216
NJ0004,NJ0006,1.8198432228573542
NJ0102,NJ0004,9.403183935376822
NJ0005,NJ0006,6.53241516215052
NJ0005,NJ0102,10.036669402283286
NJ0006,NJ0102,10.996285326459969
NJ0102,NJ0006,10.996285326459969
NJ0009,NJ0008,16.58303158219692
NJ0010,NJ0008,19.077977247028453
NJ0008,NJ0013,15.536000589332831
NJ0013,NJ0008,15.536000589332831
NJ0008,NJ0014,17.808314157559195
NJ0008,NJ0015,16.395958197108374
NJ0008,NJ0016,15.59543278619392
NJ0016,NJ0008,15.59543278619392
NJ0019,NJ0008,13.707874719668638
NJ0008,NJ0020,11.336117805878859
NJ0008,NJ0022,10.543721327515195
NJ0025,NJ0008,5.410901426222058
NJ0008,NJ0026,16.973080029566066
NJ0026,NJ0008,16.973080029566066
NJ0008,NJ0027,7.679903648875858
NJ0008,NJ0028,17.902036805953074
NJ0008,NJ0029,14.183947168256749
NJ0029,NJ0008,14.183947168256749
NJ0008,NJ0030,19.15426224496208
NJ0030,NJ0008,19.15426224496208
NJ0008,NJ0031,14.713768649282668
NJ0032,NJ0008,8.266687011601224
NJ0008,NJ0033,4.140518730576125
NJ0008,NJ0036,17.96280678055733
NJ0036,NJ0008,17.96280678055733
NJ0008,NJ0038,5.884537472083618
NJ0038,NJ0008,5.884537472083618
NJ0008,NJ0039,15.716544722518165
NJ0008,NJ0040,4.501451214750477
NJ0040,NJ0008,4.501451214750477
NJ0041,NJ0008,6.56322673553294
NJ0008,NJ0042,15.602857347721372
NJ0042,NJ0008,15.602857347721372
NJ0045,NJ0008,15.227076124488137
NJ0008,NJ0046,9.060876731501804
NJ0046,NJ0008,9.060876731501804
NJ0008,NJ0047,13.252194314462692
NJ0008,NJ0048,12.34033714873872
NJ0050,NJ0008,13.3502769453413
NJ0051,NJ0008,7.736290609796269
NJ0052,NJ0008,2.9559620936295885
NJ0008,NJ0055,5.861568517832572
NJ0056,NJ0008,13.683450820070055
NJ0008,NJ0057,10.851362793996959
NJ0057,NJ0008,10.851362793996959
NJ0008,NJ0058,13.96386850398426
NJ0008,NJ0060,14.562524685091335
NJ0008,NJ0061,19.560832944934653
NJ0008,NJ0062,18.15954796883885
NJ0063,NJ0008,4.725960289161281
NJ0064,NJ0008,2.720152471845535
NJ0065,NJ0008,19.538899184723594
NJ0008,NJ0066,8.00184195941896
NJ0008,NJ0067,9.747073612579591
NJ0008,NJ0069,3.6131402593237056
NJ0223,NJ0008,17.67366957399048
NJ0008,NJ0233,18.57601480811229
NJ0008,NJ0245,15.411820607615171
NJ0245,NJ0008,15.411820607615171
NJ0008,NJ0255,17.167669743405906
NJ0256,NJ0008,16.767978619186533
NJ0008,NJ0257,11.003920475153247
NJ0008,NJ0258,9.135170154004177
NJ0259,NJ0008,18.443744741541327
NJ0260,NJ0008,9.468940814893962
NJ0008,NJ0261,19.28424154662503
NJ0008,NJ0262,12.688494468742912
NJ0262,NJ0008,12.688494468742912
NJ0008,NJ0263,13.306722670392615
NJ0008,NJ0264,12.578137652290895
NJ0008,NJ0265,15.288229158335938
NJ0008,NJ0266,12.964337038472848
NJ0008,NJ0267,14.01553357865265
NJ0267,NJ0008,14.01553357865265
NJ0269,NJ0008,15.917698118898674
NJ9006,NJ0008,14.6742689377762
NJ0008,NJ9010,19.979943952741856
NJ9010,NJ0008,19.979943952741856
NJ0008,NY0578,18.49768788213941
NJ0008,NY0582,15.375353074980083
NY0584,NJ0008,13.053914405702557
NJ0008,NY0585,18.845595663472135
NJ0008,NY0586,19.37715147296242
NY0587,NJ0008,16.018761680464863
NY0588,NJ0008,18.627972414893573
NJ0008,NY0589,10.402092611209865
NY0589,NJ0008,10.402092611209865
NJ0008,NY0590,18.59812065754848
NY0591,NJ0008,14.719960210330964
NJ0008,NY0592,11.612039765949664
NY0592,NJ0008,11.612039765949664
NJ0008,NY0594,9.10450534125597
NY0594,NJ0008,9.10450534125597
NY0595,NJ0008,15.89007212391045
NY0597,NJ0008,18.825076714668718
NJ0008,NY0598,15.578924982583578
NY0598,NJ0008,15.578924982583578
NJ0009,NJ0010,5.555681692865058
NJ0010,NJ0009,5.555681692865058
NJ0011,NJ0009,12.259229041472887
NJ0009,NJ0012,11.506640219479914
NJ0009,NJ0013,6.278116692449239
NJ0009,NJ0014,3.838511219529779
NJ0015,NJ0009,4.620134042948798
NJ0009,NJ0016,2.0944256694490204
NJ0009,NJ0017,13.113616151830511
NJ0017,NJ0009,13.113616151830511
NJ0009,NJ0018,10.662895028583273
NJ0019,NJ0009,10.22577942308595
NJ0009,NJ0020,5.878874350423907
NJ0021,NJ0009,4.0032393253749845
NJ0009,NJ0022,11.178948389332904
NJ0023,NJ0009,12.012623817211958
NJ0009,NJ0024,8.265835824548594
NJ0009,NJ0025,19.94540305867752
NJ0026,NJ0009,9.795161816818275
NJ0027,NJ0009,11.484403852648269
NJ0028,NJ0009,5.375397173644455
NJ0029,NJ0009,7.283708160129437
NJ0009,NJ0030,9.081838058446039
NJ0031,NJ0009,4.229135605581478
NJ0009,NJ0032,9.598865086600679
NJ0009,NJ0033,12.596711517550743
NJ0009,NJ0034,6.877442879544809
NJ0035,NJ0009,8.857429161074462
NJ0036,NJ0009,9.376868574644355
NJ0009,NJ0037,16.264741692015274
NJ0039,NJ0009,5.889196138861942
NJ0009,NJ0040,14.037183836301738
NJ0009,NJ0041,14.81340174465188
NJ0041,NJ0009,14.81340174465188
NJ0009,NJ0042,1.9999157162326038
NJ0009,NJ0043,18.755908295170748
NJ0045,NJ0009,8.523682288529987
NJ0047,NJ0009,9.744066105347207
NJ0048,NJ0009,4.260767640762882
NJ0049,NJ0009,8.470965672713431
NJ0009,NJ0050,4.985047810157697
NJ0009,NJ0051,13.00089718406773
NJ0009,NJ0052,19.262362461616146
NJ0009,NJ0053,10.215022998840723
NJ0053,NJ0009,10.215022998840723
NJ0054,NJ0009,7.911299294435368
NJ0055,NJ0009,11.464273339481002
NJ0056,NJ0009,3.390842227960525
NJ0009,NJ0057,9.546303004215822
NJ0057,NJ0009,9.546303004215822
NJ0009,NJ0058,6.7899874328356375
NJ0058,NJ0009,6.7899874328356375
NJ0059,NJ0009,14.070772763798121
NJ0060,NJ0009,7.829776208913821
NJ0061,NJ0009,4.3056568463513845
NJ0009,NJ0062,2.5931764902802303
NJ0009,NJ0063,16.996095906895295
NJ0063,NJ0009,16.996095906895295
NJ0009,NJ0064,13.901752180500514
NJ0009,NJ0065,12.154988071960329
NJ0009,NJ0066,8.73045317520598
NJ0009,NJ0067,7.957406267063294
NJ0009,NJ0068,10.86933150041511
NJ0068,NJ0009,10.86933150041511
NJ0009,NJ0069,16.90895112687108
NJ0009,NJ0110,19.772842987179857
NJ0123,NJ0009,17.848824097335466
NJ0151,NJ0009,13.231780349886126
NJ0009,NJ0152,15.339395517882783
NJ0152,NJ0009,15.339395517882783
NJ0009,NJ0153,16.40188578195329
NJ0154,NJ0009,17.30341484260124
NJ0155,NJ0009,15.112453789311502
NJ0009,NJ0256,13.231293935833998
NJ0009,NJ0257,15.731130380077003
NJ0257,NJ0009,15.731130380077003
NJ0009,NJ0258,13.40339017444621
NJ0259,NJ0009,19.883498933171662
NJ0260,NJ0009,15.769128018212577
NJ0009,NJ0261,13.035628807198545
NJ0009,NJ0262,13.835177702951693
NJ0009,NJ0265,17.799916113121743
NJ0009,NJ0267,19.468006993661763
NJ0009,NJ0269,17.158734762567228
NJ0009,NJ9010,11.966881454350464
NJ0009,NY0582,15.52862102587168
NY0584,NJ0009,18.49453972679801
NJ0009,NY0586,19.579370157870894
NJ0009,NY0587,14.178820202410478
NY0587,NJ0009,14.178820202410478
NY0588,NJ0009,12.012593160990036
NJ0009,NY0589,15.06560827241007
NY0589,NJ0009,15.06560827241007
NJ0009,NY0590,14.848316836887392
NY0590,NJ0009,14.848316836887392
NJ0009,NY0595,11.685168317586845
NJ0009,NY0598,19.494771381578474
NY0725,NJ0009,16.201774997089128
NJ0009,NY0730,14.25990545018975
NY0733,NJ0009,14.301552081328985
NY0734,NJ0009,16.235364170502223
NY0737,NJ0009,12.636132962102394
NJ0009,NY0738,16.70107353012579
NJ0009,NY0744,14.045546621619222
NJ0009,NY0745,18.292036761983006
NY0749,NJ0009,15.72204300224653
NJ0009,NY0755,19.586705633167867
NY0759,NJ0009,14.987729213848768
NJ0009,NY0761,8.308354606697552
NJ0009,NY0778,19.135682686157853
NJ0011,NJ0010,6.899685144023518
NJ0012,NJ0010,7.429017252090432
NJ0013,NJ0010,11.831714873522262
NJ0014,NJ0010,9.068095092064027
NJ0015,NJ0010,10.151006180934763
NJ0010,NJ0016,7.611062945728558
NJ0017,NJ0010,7.75999107305661
NJ0010,NJ0018,7.25275080798673
NJ0010,NJ0019,8.16846775317169
NJ0020,NJ0010,10.371280015653525
NJ0010,NJ0021,5.137294484094602
NJ0010,NJ0022,10.603020731645262
NJ0022,NJ0010,10.603020731645262
NJ0023,NJ0010,7.662885647079048
NJ0010,NJ0024,5.724376776404749
NJ0026,NJ0010,5.974626971286528
NJ0010,NJ0027,12.256422033320346
NJ0027,NJ0010,12.256422033320346
NJ0010,NJ0028,1.2542942655645457
NJ0010,NJ0029,12.75461260065541
NJ0010,NJ0030,4.078658915319767
NJ0031,NJ0010,9.706807379466355
NJ0032,NJ0010,13.765976064513964
NJ0010,NJ0033,14.94218877450644
NJ0010,NJ0034,3.9619788399168443
NJ0035,NJ0010,3.3205019380836296
NJ0036,NJ0010,5.000322555679823
NJ0037,NJ0010,10.918167347152021
NJ0010,NJ0039,3.6543696546497437
NJ0010,NJ0040,15.488408217560579
NJ0010,NJ0041,18.96525777679305
NJ0041,NJ0010,18.96525777679305
NJ0010,NJ0042,4.562566486162199
NJ0043,NJ0010,13.301616804488562
NJ0045,NJ0010,14.062157655238147
NJ0047,NJ0010,15.114188233132761
NJ0048,NJ0010,8.213883909265672
NJ0049,NJ0010,4.569437080333357
NJ0010,NJ0050,5.7407709796247275
NJ0051,NJ0010,17.399025357347615
NJ0010,NJ0053,5.697337711052352
NJ0053,NJ0010,5.697337711052352
NJ0054,NJ0010,2.8443703256678474
NJ0010,NJ0055,13.29285968506095
NJ0010,NJ0056,6.003408674992904
NJ0056,NJ0010,6.003408674992904
NJ0057,NJ0010,14.514242896811648
NJ0058,NJ0010,5.565630196990669
NJ0010,NJ0059,8.71847523442045
NJ0060,NJ0010,5.726883539920387
NJ0010,NJ0061,2.123739530825756
NJ0061,NJ0010,2.123739530825756
NJ0010,NJ0062,7.4291702057549
NJ0062,NJ0010,7.4291702057549
NJ0010,NJ0064,16.382621042964914
NJ0064,NJ0010,16.382621042964914
NJ0010,NJ0065,7.445437177444451
NJ0010,NJ0066,12.213651508892985
NJ0066,NJ0010,12.213651508892985
NJ0067,NJ0010,12.344773544162145
NJ0068,NJ0010,5.544174621189681
NJ0010,NJ0069,18.34574927401073
NJ0110,NJ0010,14.412506624533606
NJ0010,NJ0111,16.795681637183055
NJ0010,NJ0113,17.022132921625595
NJ0010,NJ0116,16.97385604633189
NJ0010,NJ0121,17.518920104553125
NJ0122,NJ0010,19.096916490152935
NJ0010,NJ0123,12.819623638483392
NJ0010,NJ0127,18.892165054120184
NJ0127,NJ0010,18.892165054120184
NJ0010,NJ0147,18.15622019851726
NJ0010,NJ0148,15.19591798796457
NJ0149,NJ0010,17.899003161671796
NJ0010,NJ0150,16.52138750939038
NJ0010,NJ0151,8.582599142082048
NJ0151,NJ0010,8.582599142082048
NJ0010,NJ0152,9.887558035356474
NJ0010,NJ0153,11.384637445647364
NJ0010,NJ0154,12.288462757025238
NJ0010,NJ0155,10.21291327274248
NJ0010,NJ0256,9.747222356535774
NJ0257,NJ0010,14.654883411529298
NJ0258,NJ0010,13.113716472701507
NJ0259,NJ0010,16.721671466257053
NJ0010,NJ0260,15.251179984480958
NJ0010,NJ0261,8.545935008327021
NJ0262,NJ0010,12.069323133602024
NJ0265,NJ0010,15.372718675080678
NJ0267,NJ0010,17.70242429624587
NJ0269,NJ0010,14.429662872526503
NJ9010,NJ0010,7.0739517744137945
NJ0010,NY0587,19.680445382641594
NJ0010,NY0588,17.531938898786844
NJ0010,NY0589,19.930699268727682
NJ0010,NY0595,17.22124900845655
NY0730,NJ0010,17.894454888735208
NY0733,NJ0010,19.65436144309461
NY0737,NJ0010,17.88210971087993
NY0744,NJ0010,16.894499007794714
NJ0010,NY0749,18.317236237281488
NY0759,NJ0010,19.05148168931017
NJ0010,NY0761,12.473027713477322
NJ0010,NY0778,14.729735958378674
NY0778,NJ0010,14.729735958378674
NJ0012,NJ0011,8.863567930333817
NJ0011,NJ0013,18.422045913491306
NJ0011,NJ0014,15.929973368894471
NJ0014,NJ0011,15.929973368894471
NJ0011,NJ0015,16.873726105628165
NJ0015,NJ0011,16.873726105628165
NJ0016,NJ0011,14.193605566451872
NJ0017,NJ0011,0.8607363377694136
NJ0011,NJ0018,9.874495140718048
NJ0018,NJ0011,9.874495140718048
NJ0011,NJ0019,8.178237244998689
NJ0011,NJ0020,15.947251968629978
NJ0011,NJ0021,11.795000119956276
NJ0011,NJ0022,11.435238340007814
NJ0022,NJ0011,11.435238340007814
NJ0011,NJ0023,8.427262036761483
NJ0024,NJ0011,10.123520108602605
NJ0011,NJ0026,4.821403936182662
NJ0026,NJ0011,4.821403936182662
NJ0011,NJ0027,14.137442145907507
NJ0027,NJ0011,14.137442145907507
NJ0011,NJ0028,6.887962081409881
NJ0029,NJ0011,19.121830184289298
NJ0030,NJ0011,3.3202296905351765
NJ0011,NJ0031,16.167636508349357
NJ0032,NJ0011,18.709570674058888
NJ0011,NJ0033,17.969183090824412
NJ0034,NJ0011,9.031942911312635
NJ0035,NJ0011,4.271161950002827
NJ0011,NJ0036,3.9487013646259577
NJ0036,NJ0011,3.9487013646259577
NJ0011,NJ0037,4.022215977850451
NJ0037,NJ0011,4.022215977850451
NJ0039,NJ0011,7.409621705885209
NJ0011,NJ0040,17.483391462069175
NJ0011,NJ0042,10.789514864619226
NJ0042,NJ0011,10.789514864619226
NJ0043,NJ0011,6.521506524557706
NJ0011,NJ0048,13.762430085530035
NJ0048,NJ0011,13.762430085530035
NJ0049,NJ0011,8.092174330071474
NJ0011,NJ0050,10.195793907717249
NJ0011,NJ0053,7.300416955253721
NJ0011,NJ0054,6.10918853261871
NJ0055,NJ0011,16.058511570721944
NJ0056,NJ0011,11.487657957183544
NJ0011,NJ0058,8.420191743143462
NJ0059,NJ0011,1.8207130142739798
NJ0011,NJ0060,7.450453231244711
NJ0061,NJ0011,8.881982655613248
NJ0011,NJ0062,14.318108107739354
NJ0011,NJ0064,19.364807136882042
NJ0064,NJ0011,19.364807136882042
NJ0011,NJ0065,2.735328074475244
NJ0065,NJ0011,2.735328074475244
NJ0011,NJ0066,16.72049145779171
NJ0067,NJ0011,17.62412289412686
NJ0011,NJ0068,1.3914514212693518
NJ0011,NJ0069,19.945216757355055
NJ0110,NJ0011,7.526128918549339
NJ0111,NJ0011,10.03070212099344
NJ0011,NJ0112,15.382652079574472
NJ0112,NJ0011,15.382652079574472
NJ0113,NJ0011,11.69888958327265
NJ0011,NJ0114,13.355665366710728
NJ0114,NJ0011,13.355665366710728
NJ0011,NJ0115,18.386052092791612
NJ0115,NJ0011,18.386052092791612
NJ0116,NJ0011,10.289422433587093
NJ0011,NJ0117,17.198308132036217
NJ0117,NJ0011,17.198308132036217
NJ0011,NJ0118,19.906030597920893
NJ0011,NJ0119,19.690140114234925
NJ0121,NJ0011,11.075967467069917
NJ0122,NJ0011,12.359242874482547
NJ0011,NJ0123,6.121673148503013
NJ0011,NJ0124,13.83864019145613
NJ0011,NJ0125,16.93021836948766
NJ0126,NJ0011,17.22673493621648
NJ0011,NJ0127,13.06170776529089
NJ0128,NJ0011,17.046898702989676
NJ0011,NJ0129,14.167471810005264
NJ0146,NJ0011,18.614807485158924
NJ0011,NJ0147,11.517140376891463
